id,hhid,Общее телесмотрение,Телесмотрение ночью,Телесмотрение утром,Телесмотрение в рабочее время,Телесмотрение в вечернее время,Телесмотрение в прайм тайм,Общее телесмотрение Пн-Пт,Телесмотрение ночью Пн-Пт,Телесмотрение утром Пн-Пт,Телесмотрение в рабочее время Пн-Пт,Телесмотрение в вечернее время Пн-Пт,Телесмотрение в прайм тайм Пн-Пт,Общее телесмотрение в выходные,Телесмотрение ночью в выходные,Телесмотрение утром в выходные,Телесмотрение в рабочее время в выходные,Телесмотрение вечером в выходные,Телесмотрение в прайм тайм в выходные,Просмотр жанра кино в рабочее время,Просмотр жанра кино в праздники,Просмотр жанра приключения в рабочее время,Просмотр жанра приключение в праздники,Просмотра жанра сад в рабочее время,Просмотр жанра сад в праздники,Просмотра жанра комедия в рабочее время,Просмотр жанра комедия в праздники,Просмотр жанра хоби в рабочее время,Просмотр жанра хобби в праздники,Просмотр жанра спорт в рабочее время,Просмотр жанра спорт в праздники,Просмотр жанра музыка в рабочее время,Просмотр жанра музыка в праздники,Просмотр жанра образования в рабочее время,Просмотр жанра образование в праздники,Размер ДХ,Тип ресивера,Оператор,Есть ли Интернет,Состав ДХ,ФО,Тип нас.пункта,Почтовый индекс
2442,5077,637,0,49.0,586,2,0,0.0,0,0,0,0,0,637,0,49,586,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,24,0,0,4.0,Ресивер с поддержкой HEVC,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Центральный федеральный округ,Сельский населенный пункт,601384
2443,4548,15,0,2.0,0,13,0,2.0,0,2,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Есть члены семьи в возрасте 55+ лет и есть до 18 лет,Центральный федеральный округ,Город с численностью менее 45 тыс.,142350
2444,704,1098,0,42.0,1000,56,0,910.0,0,0,854,56,0,188,0,42,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Южный федеральный округ,Сельский населенный пункт,416471
2445,4207,805,99,37.0,473,123,73,413.0,99,37,186,44,47,392,0,0,287,79,26,3,0,0,0,92,0,0,0,4,0,0,0,0,0,0,0,4.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Северо-Кавказский федеральный округ,Город с численностью от 45 тыс. до 400 тыс.,357823
2446,4250,2095,532,547.0,954,62,0,34.0,34,0,0,0,0,2061,498,547,954,62,0,34,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Приволжский федеральный округ,Город с численностью от 45 тыс. до 400 тыс.,617060
2447,482,1855,440,480.0,935,0,0,272.0,76,51,145,0,0,1583,364,429,790,0,0,8,0,0,0,0,0,0,0,17,176,0,0,0,0,0,0,4.0,Ресивер с поддержкой HDTV,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Приволжский федеральный округ,Город с численностью менее 45 тыс.,423520
2448,4779,392,0,131.0,261,0,0,1.0,0,0,1,0,0,391,0,131,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Нет,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Центральный федеральный округ,Город с численностью менее 45 тыс.,171900
2449,3096,224,0,0.0,224,0,0,222.0,0,0,222,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Сибирский федеральный округ,Город более 400 тыс.,634026
2450,4144,648,0,245.0,271,132,0,340.0,0,141,89,110,0,308,0,104,182,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,Ресивер с поддержкой HEVC,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Южный федеральный округ,Сельский населенный пункт,347512
2451,5382,1804,1,237.0,1252,120,194,442.0,0,44,398,0,0,1362,1,193,854,120,194,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,3.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Нет,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Центральный федеральный округ,Сельский населенный пункт,309340
2452,4187,68,0,0.0,68,0,0,68.0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Есть члены семьи в возрасте 55+ лет и есть до 18 лет,Приволжский федеральный округ,Сельский населенный пункт,429544
2453,3710,4653,602,225.0,2358,608,860,2322.0,505,183,1036,246,352,2331,97,42,1322,362,508,364,70,39,0,35,0,0,0,2,0,0,0,0,0,86,27,1.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Нет,Нет членов семьи в возрасте 55+ лет и нет до 18 лет,Северо-Кавказский федеральный округ,Город с численностью от 45 тыс. до 400 тыс.,366523
2454,4515,685,0,306.0,322,57,0,506.0,0,256,250,0,0,179,0,50,72,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Приволжский федеральный округ,Город с численностью менее 45 тыс.,612990
2455,4165,2454,396,696.0,1345,17,0,1209.0,105,373,714,17,0,1245,291,323,631,0,0,3,122,0,0,50,34,28,4,2,51,0,2,0,0,54,93,4.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Нет,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Приволжский федеральный округ,Сельский населенный пункт,452160
2456,4613,837,560,161.0,84,0,32,246.0,246,0,0,0,0,591,314,161,84,0,32,107,109,14,25,0,0,0,0,125,51,0,0,0,0,0,68,1.0,Ресивер с поддержкой HEVC,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Есть,Нет членов семьи в возрасте 55+ лет и нет до 18 лет,Сибирский федеральный округ,Город с численностью менее 45 тыс.,665479
2457,1529,857,245,0.0,612,0,0,572.0,174,0,398,0,0,285,71,0,214,0,0,90,2,5,0,12,0,0,0,49,67,0,3,0,0,14,0,3.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Есть члены семьи в возрасте 55+ лет и есть до 18 лет,Уральский федеральный округ,Сельский населенный пункт,456510
2458,2466,2732,1011,319.0,1343,0,59,879.0,354,61,405,0,59,1853,657,258,938,0,0,136,48,4,51,0,0,0,0,214,511,0,0,0,0,0,47,2.0,Ресивер с поддержкой HDTV,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Нет,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Центральный федеральный округ,Город с численностью менее 45 тыс.,152150
2459,2401,153,33,38.0,82,0,0,0.0,0,0,0,0,0,153,33,38,82,0,0,0,0,0,8,0,0,0,0,0,23,0,0,0,0,0,0,3.0,Ресивер с поддержкой HDTV,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Есть,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Приволжский федеральный округ,Город с численностью менее 45 тыс.,412804
2460,3992,237,0,0.0,32,191,14,95.0,0,0,0,81,14,142,0,0,32,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Нет,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Центральный федеральный округ,Сельский населенный пункт,396370
2461,152,1418,3,187.0,567,301,360,889.0,2,187,339,181,180,529,1,0,228,120,180,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и нет до 18 лет,Южный федеральный округ,Город с численностью от 45 тыс. до 400 тыс.,347904
2462,4425,401,2,0.0,373,0,26,0.0,0,0,0,0,0,401,2,0,373,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и нет до 18 лет,Уральский федеральный округ,Сельский населенный пункт,456518
2463,5025,992,98,26.0,868,0,0,458.0,57,20,381,0,0,534,41,6,487,0,0,0,33,0,0,0,0,0,0,0,3,44,31,0,0,57,5,2.0,Ресивер с поддержкой HDTV,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Нет,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Сибирский федеральный округ,Сельский населенный пункт,632743
2464,4489,2563,40,727.0,1796,0,0,1009.0,39,226,744,0,0,1554,1,501,1052,0,0,9,0,2,1,4,2,0,0,22,0,1,4,137,125,1,0,3.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Приволжский федеральный округ,Город более 400 тыс.,445046
2465,1705,1445,18,317.0,941,122,47,780.0,0,143,468,122,47,665,18,174,473,0,0,0,0,0,0,1,2,0,0,0,14,0,0,0,0,0,2,3.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и нет до 18 лет,Центральный федеральный округ,Город с численностью менее 45 тыс.,155550
2466,4826,664,0,0.0,454,210,0,467.0,0,0,322,145,0,197,0,0,132,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Ресивер с поддержкой HEVC,Подключен к Триколор ТВ и к другому оператору спутникового/кабельного ТВ,Есть,Нет членов семьи в возрасте 55+ лет и нет до 18 лет,Центральный федеральный округ,Сельский населенный пункт,141960
2467,5146,2784,443,175.0,1584,438,144,1669.0,416,175,950,128,0,1115,27,0,634,310,144,241,23,0,0,51,18,174,3,0,0,14,2,0,0,1,0,2.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Нет,Есть члены семьи в возрасте 55+ лет и нет до 18 лет,Южный федеральный округ,Город более 400 тыс.,344020
2468,1673,596,0,69.0,213,201,113,400.0,0,69,98,120,113,196,0,0,115,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Центральный федеральный округ,Сельский населенный пункт,397150
2469,4951,1701,64,294.0,1041,121,181,1127.0,63,294,770,0,0,574,1,0,271,121,181,45,0,0,0,117,1,1,1,0,0,0,0,0,0,0,0,2.0,Ресивер с поддержкой HEVC,Подключен только к Триколор ТВ,Есть,Нет членов семьи в возрасте 55+ лет и есть до 18 лет,Центральный федеральный округ,Город с численностью менее 45 тыс.,216100
2470,2882,2508,118,323.0,1554,312,201,790.0,26,59,489,86,130,1718,92,264,1065,226,71,26,0,0,0,1,0,0,0,0,66,0,0,0,0,0,26,5.0,Ресивер с поддержкой HDTV,Подключен только к Триколор ТВ,Есть,Есть члены семьи в возрасте 55+ лет и есть до 18 лет,Центральный федеральный округ,Город с численностью менее 45 тыс.,303240
